기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,매칭_임금체불_사업장명,매칭_단계,체불공개구분,체불액
2021-05,아강테크(주),803860,1,10,2,0,2961900,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-06,아강테크(주),803860,1,10,0,0,2961900,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-07,아강테크(주),803860,1,10,0,0,2961900,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-08,아강테크(주),803860,1,10,0,0,3105220,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-09,아강테크(주),803860,1,10,0,0,3105220,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-10,아강테크(주),803860,1,13,3,1,4204560,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-11,아강테크(주),803860,1,13,1,1,3881460,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2021-12,아강테크(주),803860,1,13,1,0,4028160,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-01,아강테크(주),803860,1,14,1,0,4190160,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-02,아강테크(주),803860,1,16,0,3,5133360,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-03,아강테크(주),803860,1,13,0,1,3953920,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-04,아강테크(주),803860,1,15,3,1,4737560,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-05,아강테크(주),803860,1,15,1,3,4653600,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-06,아강테크(주),803860,1,12,0,2,3807600,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-07,아강테크(주),803860,1,15,5,2,5695820,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-08,아강테크(주),803860,1,15,2,2,5663420,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-10,아강테크(주),803860,1,12,1,0,4026780,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2022-12,아강테크(주),803860,1,13,1,0,4359780,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2023-01,아강테크(주),803860,1,14,1,0,4841720,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2023-02,아강테크(주),803860,1,15,1,3,5037920,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2023-03,아강테크(주),803860,1,14,2,0,4687540,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2023-04,아강테크(주),803860,1,15,1,1,5185240,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2023-05,아강테크(주),803860,1,14,0,0,4978240,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2023-06,아강테크(주),803860,1,14,0,2,4978240,2020-01-01,,,금속 절삭기계 제조업,292202,1,31,아강테크(주),1단계_이름일치_시군구일치,2024년 1차|2024년 1차,"152,893,991"
2025-10,국가대표,810500,2,0,0,0,0,2024-12-01,,2025-09-01,한식 일반 음식점업,552101,2,41,주식회사국가대표소유창휘트니스,4단계_이름포함_시도일치,2023년 2차,"30,301,240"
2023-05,(주)다원테크,811860,2,0,0,0,0,2019-05-20,,2023-03-01,산업용 냉장 및 냉동장비 제조업,291902,1,48,(주)다원테크,2단계_이름일치_시도일치,2023년 1차,"376,540,011"
2025-07,더 이룸,813130,1,63,3,2,14417140,2023-04-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,2,41,주식회사더이룸,2단계_이름일치_시도일치,2023년 1차,"95,142,540"
2025-08,더 이룸,813130,1,65,4,5,15380620,2023-04-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,2,41,주식회사더이룸,2단계_이름일치_시도일치,2023년 1차,"95,142,540"
2025-09,더 이룸,813130,1,64,4,64,15092620,2023-04-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,2,41,주식회사더이룸,2단계_이름일치_시도일치,2023년 1차,"95,142,540"
2025-10,더 이룸,813130,2,0,0,0,0,2023-04-01,,2025-09-01,그 외 기타 분류 안된 사업 지원 서비스업,749609,2,41,주식회사더이룸,2단계_이름일치_시도일치,2023년 1차,"95,142,540"
2021-02,주식회사한국그린산업,818880,2,0,0,0,0,2019-03-01,,2021-01-01,인쇄 및 제책용 기계 제조업,292902,1,41,주식회사한국그린산업,1단계_이름일치_시군구일치,2024년 1차,"40,602,501"
2020-07,팬덤패브리케이션(주),821880,1,4,0,0,1024200,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2020-08,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2020-09,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2020-10,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2020-11,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2020-12,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-01,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-02,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-03,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-04,팬덤패브리케이션(주),821880,1,4,0,0,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-05,팬덤패브리케이션(주),821880,1,4,0,1,894140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-06,팬덤패브리케이션(주),821880,1,3,0,0,678140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-07,팬덤패브리케이션(주),821880,1,3,0,0,678140,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-08,팬덤패브리케이션(주),821880,1,3,0,0,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-09,팬덤패브리케이션(주),821880,1,3,0,0,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-10,팬덤패브리케이션(주),821880,1,3,0,0,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-11,팬덤패브리케이션(주),821880,1,3,0,0,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-12,팬덤패브리케이션(주),821880,1,3,0,0,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2022-01,팬덤패브리케이션(주),821880,1,3,0,0,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2022-02,팬덤패브리케이션(주),821880,1,3,0,2,707840,2018-04-01,,,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2022-03,팬덤패브리케이션(주),821880,2,0,0,1,0,2018-04-01,,2022-02-12,화물 자동차 및 특수 목적용 자동차 제조업,341001,1,42,팬덤패브리케이션(주),1단계_이름일치_시군구일치,2024년 2차,"34,500,000"
2021-07,종로상회광명소하직영점,835850,2,0,0,0,0,2016-08-01,,2019-11-01,한식 일반 음식점업,552101,1,41,종로상회광명소하직영점,1단계_이름일치_시군구일치,2024년 2차,"44,295,154"
2026-03,주식회사 아이티유 (AITU),837870,1,3,3,0,523920,2026-01-12,,,응용 소프트웨어 개발 및 공급업,722000,1,41,아이티유（ITU）,4단계_이름포함_시도일치,2024년 1차,"44,395,000"
2022-09,주식회사아이엔지,842810,1,4,0,0,882000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-05,주식회사아이엔지,842810,1,3,3,0,603000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-06,주식회사아이엔지,842810,1,4,1,0,882000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-07,주식회사아이엔지,842810,1,4,0,0,882000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-08,주식회사아이엔지,842810,1,4,0,0,882000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-09,주식회사아이엔지,842810,1,4,0,0,882000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-10,주식회사아이엔지,842810,1,4,0,1,882000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-11,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2024-12,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-01,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-02,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-03,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-04,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-05,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-06,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-07,주식회사아이엔지,842810,1,3,0,0,693000,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-08,주식회사아이엔지,842810,1,3,0,0,681020,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-09,주식회사아이엔지,842810,1,3,0,0,681020,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-10,주식회사아이엔지,842810,1,3,0,1,681020,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-11,주식회사아이엔지,842810,1,3,1,0,596160,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2025-12,주식회사아이엔지,842810,1,3,0,0,596160,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2026-01,주식회사아이엔지,842810,1,3,0,0,596160,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2026-03,주식회사아이엔지,842810,1,3,0,0,629260,2024-03-02,,,비주거용 건물 개발 및 공급업,703014,1,11,아이엔지휘트니스,4단계_이름포함_시도일치,2023년 2차,"35,507,225"
2022-09,주식회사블라스트,842860,1,17,2,1,3730720,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-06,주식회사블라스트,842860,1,4,2,0,942300,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-07,주식회사블라스트,842860,1,4,0,0,942300,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-08,주식회사블라스트,842860,1,4,0,0,942300,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-09,주식회사블라스트,842860,1,4,0,0,942300,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-10,주식회사블라스트,842860,1,6,2,1,1467260,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-11,주식회사블라스트,842860,1,7,2,2,1710260,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2023-12,주식회사블라스트,842860,1,7,2,0,1670920,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-01,주식회사블라스트,842860,1,9,2,0,2120920,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-02,주식회사블라스트,842860,1,9,0,0,2120920,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-03,주식회사블라스트,842860,1,12,3,1,2846320,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-04,주식회사블라스트,842860,1,12,1,1,2829120,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-05,주식회사블라스트,842860,1,11,0,0,2529160,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-06,주식회사블라스트,842860,1,11,0,0,2539600,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-07,주식회사블라스트,842860,1,14,3,0,3243040,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-08,주식회사블라스트,842860,1,15,1,0,3359920,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-09,주식회사블라스트,842860,1,17,2,1,3730720,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-10,주식회사블라스트,842860,1,18,2,3,3987220,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-11,주식회사블라스트,842860,1,16,1,0,3734960,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2024-12,주식회사블라스트,842860,1,18,2,1,4261460,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-01,주식회사블라스트,842860,1,17,0,0,4031960,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-02,주식회사블라스트,842860,1,18,1,0,4202960,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-03,주식회사블라스트,842860,1,18,0,0,4202960,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-04,주식회사블라스트,842860,1,18,0,0,4202960,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-05,주식회사블라스트,842860,1,21,3,1,5464400,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-06,주식회사블라스트,842860,1,22,2,1,5797300,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-07,주식회사블라스트,842860,1,22,1,1,5569320,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-08,주식회사블라스트,842860,1,21,0,1,5831560,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-09,주식회사블라스트,842860,1,21,1,3,5824100,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-10,주식회사블라스트,842860,1,19,1,3,5146580,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-11,주식회사블라스트,842860,1,17,1,2,4432700,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2025-12,주식회사블라스트,842860,1,15,0,0,3976320,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2026-01,주식회사블라스트,842860,1,15,0,1,3976320,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2026-03,주식회사블라스트,842860,1,13,0,0,3648880,2023-01-10,,,시스템 소프트웨어 개발 및 공급업,722004,1,11,블라스트,2단계_이름일치_시도일치,2024년 2차,"30,789,730"
2020-08,(주)다원기업,842870,2,0,0,0,0,2018-09-01,,2020-05-30,그 외 기타 가구 제조업,361003,1,41,(주)다원기업,1단계_이름일치_시군구일치,2024년 1차,"65,210,381"
2022-05,주식회사태광테크,844880,2,0,0,0,0,2021-10-01,,2022-01-01,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,41,태광테크,2단계_이름일치_시도일치,2024년 1차,"48,205,225"
2020-07,주식회사더큐브시스템,847870,1,3,1,0,570780,2016-09-26,,,금속 문 창 셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2020-08,주식회사더큐브시스템,847870,1,6,3,1,1247120,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2020-09,주식회사더큐브시스템,847870,1,8,3,8,1824560,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-03,주식회사더큐브시스템,847870,1,3,1,0,592460,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-04,주식회사더큐브시스템,847870,1,3,0,0,592460,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-05,주식회사더큐브시스템,847870,1,3,0,0,592460,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-06,주식회사더큐브시스템,847870,1,3,0,0,592460,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-07,주식회사더큐브시스템,847870,1,3,0,1,592460,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-08,주식회사더큐브시스템,847870,1,4,2,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-09,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-10,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문 창 셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-11,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2021-12,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2022-01,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2022-02,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2022-03,주식회사더큐브시스템,847870,1,4,0,0,672020,2016-09-26,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2022-04,주식회사더큐브시스템,847870,2,4,0,4,672020,2016-09-26,,2021-11-22,금속 문  창  셔터 및 관련제품 제조업,281100,1,11,주식회사더큐브시스템,1단계_이름일치_시군구일치,2024년 1차,"59,173,712"
2020-07,일성기업주식회사,849880,1,24,1,3,5917420,2017-07-01,,,지정 외 폐기물 수집 운반업,900100,1,48,일성기업,1단계_이름일치_시군구일치,2023년 1차,"55,667,537"
2020-08,일성기업주식회사,849880,1,23,2,0,5960080,2017-07-01,,,지정 외 폐기물 수집  운반업,900100,1,48,일성기업,1단계_이름일치_시군구일치,2023년 1차,"55,667,537"
