자료생성년월,사업장명,사업자등록번호,사업장가입상태코드 1 등록 2 탈퇴,우편번호,사업장지번상세주소,사업장도로명상세주소,고객법정동주소코드,고객행정동주소코드,법정동주소광역시도코드,법정동주소광역시시군구코드,법정동주소광역시시군구읍면동코드,사업장형태구분코드 1 법인 2 개인,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,당월고지금액,신규취득자수,상실가입자수,매칭_임금체불_사업장명,매칭_단계
2021-08,(주)위너엠엔씨,302880,2,08504,서울특별시 금천구 가산동,서울특별시 금천구 서부샛길,1154510100,1154551000,11,545,101,1,515060,통신ㆍ방송장비 및 부품 도매업,2019-07-01,,2021-07-01,0,0,0,0,(주)위너엠엔씨,1단계_이름일치_시군구일치
2021-08,주식회사자인솔루션,872870,2,15103,경기도 시흥시 정왕동,경기도 시흥시 공단1대로,4139013200,4139059100,41,390,132,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,2021-02-01,,2021-07-01,0,0,0,0,(주)위즈디자인솔루션엔코 덕수궁초밥,4단계_이름포함_시도일치
2021-08,구로구청(2020년 기준 경제총조사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2021-06-02,,2021-08-14,17,2424280,0,17,e-어도참치구로구청점,3단계_이름포함_시군구일치
2021-07,(주)메인테코,506814,2,37878,경상북도 포항시 남구 인덕동,경상북도 포항시 남구 인덕로16번길,4711111200,4711157000,47,111,112,1,452104,배관 및 냉ㆍ난방 공사업,2003-08-22,,2020-05-01,0,0,0,0,(주)메인테코,1단계_이름일치_시군구일치
2021-07,(주)현진건설,226812,2,14900,경기도 시흥시 대야동,경기도 시흥시 하우로,4139010100,4139051000,41,390,101,1,451200,기타 토목 시설물 건설업,2003-10-01,2003-10-01,2021-06-01,0,0,0,1,현진건설-건설업본사,4단계_이름포함_시도일치
2021-07,（주）옥종합식품,505814,2,38053,경상북도 경주시 서면,경상북도 경주시 서면 대경로,4713035022,4713035022,47,130,350,1,151301,김치류 제조업,2004-12-01,,2020-12-31,0,0,0,0,（주）옥종합식품,1단계_이름일치_시군구일치
2021-07,주식회사횡성미트앤푸드,224814,2,25213,강원도 횡성군 횡성읍,강원도 횡성군 횡성읍 한우로,4273025032,4273025032,42,730,250,1,512221,기타 산업용 농산물 도매업,2010-07-21,,2020-01-01,0,0,0,1,(주)횡성미트앤푸드,1단계_이름일치_시군구일치
2021-07,(주)덕산종합건설,512811,1,52819,경상남도 진주시 호탄동,경상남도 진주시 가호로,4817013200,4817000000,48,170,132,1, ,,2012-01-17,,,3,692180,0,2,(주)덕산종합건설,1단계_이름일치_시군구일치
2021-07,서현종합건설주식회사,418813,2,12005,경기도 남양주시 진접읍,경기도 남양주시 진접읍 금강로,4136025321,4136025300,41,360,253,1,452200,그 외 기타 건축 마무리 공사업,2012-03-17,,2021-06-01,0,0,0,0,서현종합건설주식회사,1단계_이름일치_시군구일치
2021-07,에이치엘씨주식회사,609860,1,51126,경상남도 창원시  의창구 대산면,경상남도 창원시 의창구 대산면 가술산남로12번길,4812132024,4812132024,48,121,320,1,999999,BIZ_NO미존재사업장,2012-08-14,,,3,958480,0,1,에이치엘씨주식회사,1단계_이름일치_시군구일치
2021-07,오복건설(주),127864,2,11317,경기도 동두천시 생연동,경기도 동두천시 방죽로,4125010300,4125051000,41,250,103,1,453000,건설장비 운영업,2013-03-05,,2021-07-21,0,0,0,1,오복건설(주),1단계_이름일치_시군구일치
2021-07,용우건설(주),606864,2,16405,경기도 수원시 권선구 구운동,경기도 수원시 권선구 수인로,4111313200,4111365000,41,113,132,1,452200,그 외 기타 건축 마무리 공사업,2013-05-21,,2021-06-08,0,0,0,2,용우건설(주),1단계_이름일치_시군구일치
2021-07,(주)꿈애하우징,144813,2,13524,경기도 성남시 분당구 삼평동,경기도 성남시 분당구 판교역로,4113510900,4113500000,41,135,109,1,999999,BIZ_NO미존재사업장,2015-02-01,2021-01-01,2021-06-01,0,0,0,0,주식회사꿈애하우징,1단계_이름일치_시군구일치
2021-07,(주)트로스시스템즈,101869,2,08506,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털2로,1154510100,1154500000,11,545,101,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2015-02-01,,2021-03-06,0,0,0,0,(주)트로스시스템즈,1단계_이름일치_시군구일치
2021-07,(주)예스마트,355860,2,14516,경기도 부천시 삼정동,경기도 부천시 평천로,4119012300,4119083000,41,190,123,1,515060,통신ㆍ방송장비 및 부품 도매업,2015-09-01,,2021-06-29,0,0,0,0,예스마트(위탁운영),1단계_이름일치_시군구일치
2021-07,제이텍산업주식회사,591860,1,34441,대전광역시 대덕구 오정동,대전광역시 대덕구 오정로51번길,3023010100,3023051000,30,230,101,1,331201,물질 검사  측정 및 분석 기구 제조업,2016-01-05,,,4,1439100,0,3,제이텍산업,5단계_이름일치_주소무관
2021-07,(주)한영종합건설,430880,1,18436,경기도 화성시 반송동,경기도 화성시 동탄공원로,4159012700,4159058500,41,590,127,1,451200,기타 토목 시설물 건설업,2016-06-01,,,3,770200,0,1,(주)한영종합건설,1단계_이름일치_시군구일치
2021-07,유한회사더블유엠디(WMD),889810,2,10129,경기도 김포시 고촌읍,경기도 김포시 고촌읍 김포대로,4157025324,4157025324,41,570,253,1,451102,주거용 건물 건설업,2016-10-01,,2021-07-01,0,0,0,0,주식회사더블유엠디,2단계_이름일치_시도일치
2021-07,(주)현진건설,513819,1,13403,경기도 성남시 중원구 상대원동,경기도 성남시 중원구 둔촌대로388번길,4113310500,4113358000,41,133,105,1,452102,유리 및 창호 공사업,2018-08-01,,,4,1051360,2,2,현진건설-건설업본사,4단계_이름포함_시도일치
2021-07,주식회사더이룸,452880,2,14546,경기도 부천시 중동,경기도 부천시 소향로,4119010800,4119052000,41,190,108,1,741400,경영 컨설팅업,2020-01-01,,2021-06-01,0,0,0,0,주식회사더이룸,2단계_이름일치_시도일치
2021-07,제주시청(2021상반기 청소행정 기동반),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2021-01-01,,2021-07-01,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2021-06,국제공신(주),119811,2,07807,서울특별시 강서구 마곡동,서울특별시 강서구 공항대로,1150010500,1150061100,11,500,105,1,749200,경비 및 경호 서비스업,1990-12-31,,2021-02-01,0,0,0,0,국제공신(주),1단계_이름일치_시군구일치
2021-06,(주)라인이엔지,508811,2,54078,전라북도 군산시 조촌동,전라북도 군산시 조촌4길,4513013400,4513065000,45,130,134,1,452104,배관 및 냉ㆍ난방 공사업,2004-02-01,,2020-10-31,0,0,0,0,(주)라인이엔지_건설업본사,3단계_이름포함_시군구일치
2021-06,(주)프리맨엔터테인먼트,617860,2,24461,강원도 춘천시 서면,강원도 춘천시 서면 박사로,4211035022,4211035022,42,110,350,1,999999,BIZ_NO미존재사업장,2012-12-03,2016-12-01,2020-11-01,0,0,0,0,(주)프리맨엔터테인먼트,1단계_이름일치_시군구일치
2021-06,(주)대명토건,131864,2,21943,인천광역시 연수구 동춘동,인천광역시 연수구 청량로70번길,2818510500,2818578000,28,185,105,1,451101,아파트 건설업,2013-01-10,,2021-01-01,0,0,0,1,(주)대명토건,2단계_이름일치_시도일치
2021-06,주식회사주일환경기술,410870,2,62227,광주광역시 광산구 장덕동,광주광역시 광산구 하남산단4번로,2920012300,2920064000,29,200,123,1,503004,자동차 중고 부품 및 내장품 판매업,2014-12-17,,2021-06-15,0,0,0,1,주식회사주일환경기술,1단계_이름일치_시군구일치
2021-06,주식회사에스엔에이치엘,119870,2,08506,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털2로,1154510100,1154551000,11,545,101,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,2014-12-01,,2021-04-01,0,0,0,2,주식회사에스엔에이치엘,1단계_이름일치_시군구일치
2021-06,(주)세이프티팜,365810,2,08592,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털2로,1154510100,1154551000,11,545,101,1,512212,채소류  서류 및 향신작물류 도매업,2015-06-01,,2020-10-01,0,0,0,2,(주)세이프티팜,1단계_이름일치_시군구일치
2021-06,주식회사이앤유,513818,2,53237,경상남도 거제시 수월동,경상남도 거제시 수양로,4831011400,4831051000,48,310,114,1,742104,기타 엔지니어링 서비스업,2015-09-01,,2020-02-01,0,0,0,0,주식회사이앤유,1단계_이름일치_시군구일치
2021-06,종로상회광명소하직영점,835850,2,14316,경기도 광명시 소하동,경기도 광명시 소하로109번길,4121010400,4121064000,41,210,104,1,552101,한식 일반 음식점업,2016-08-01,,2019-11-01,0,0,0,0,종로상회광명소하직영점,1단계_이름일치_시군구일치
2021-06,주식회사지멕코리아,402870,2,08502,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1154510100,1154551000,11,545,101,1,291902,산업용 냉장 및 냉동장비 제조업,2017-04-16,,2021-04-01,0,0,0,1,주식회사지멕코리아,1단계_이름일치_시군구일치
2021-06,현재푸드(주),165870,2,51777,경상남도 창원시  마산합포구 우산동,경상남도 창원시 마산합포구 밤밭고개로,4812513800,4812551000,48,125,138,1,151102,가금류 가공 및 저장 처리업,2017-08-01,,2021-03-01,0,0,0,1,현재푸드(주),1단계_이름일치_시군구일치
2021-06,(주)에이비씨테크,331810,2,46031,부산광역시 기장군 장안읍,부산광역시 기장군 장안읍 신소재산단1로,2671025331,2671025331,26,710,253,1,291502,기타 물품 취급장비 제조업,2018-01-02,,2021-04-16,0,0,0,0,(주)에이비씨테크,1단계_이름일치_시군구일치
2021-06,(주)아이엔씨,432870,2,05305,서울특별시 강동구 천호동,서울특별시 강동구 구천면로,1174010900,1174060000,11,740,109,1,515060,통신ㆍ방송장비 및 부품 도매업,2018-07-06,,2020-09-01,0,0,0,0,(주)샤인아이엔씨,4단계_이름포함_시도일치
2021-06,(주)오월마린,471810,2,53267,경상남도 거제시 장평동,경상남도 거제시 장평로,4831010800,4831057000,48,310,108,1,351103,선박 구성 부분품 제조업,2019-09-01,,2021-01-01,0,0,0,0,(주)오월마린,1단계_이름일치_시군구일치
2021-06,주식회사상생플러스,160860,2,03028,서울특별시 종로구 사직동,서울특별시 종로구 인왕산로,1111011500,1111053000,11,110,115,1,512244,빵류  과자류  당류  초콜릿 도매업,2019-09-01,,2020-05-11,0,0,0,0,주식회사상생플러스,1단계_이름일치_시군구일치
2021-06,(주)선양종합관리/장안구 도시공원 질서유지,134866,2,15464,경기도 안산시 단원구 고잔동,경기도 안산시 단원구 광덕4로,4127310100,4127352000,41,273,101,1,749921,그 외 기타 분류 안된 사업 지원 서비스업,2020-03-04,,2021-06-25,0,0,0,0,(주)선양종합관리,3단계_이름포함_시군구일치
2021-06,주식회사수정이엔지,493860,2,52900,경상남도 고성군 영오면,경상남도 고성군 영오면 영산4길,4882037024,4882037024,48,820,370,1,351103,선박 구성 부분품 제조업,2020-05-01,,2021-06-01,0,0,0,0,주식회사수정이엔지,1단계_이름일치_시군구일치
2021-05,(주)토신건설,301812,2,06950,서울특별시 동작구 상도동,서울특별시 동작구 상도로,1159010200,1159055000,11,590,102,1,452101,미장  타일 및 방수 공사업,1997-10-01,,2021-01-04,0,0,0,0,(주)토신건설,1단계_이름일치_시군구일치
2021-05,사단법인한국신용카드네트워크,107826,2,08381,서울특별시 구로구 구로동,서울특별시 구로구 디지털로29길,1153010200,1153000000,11,530,102,1,999999,BIZ_NO미존재사업장,2010-03-19,,2020-10-14,0,0,0,1,사단법인한국신용카드네트워크,1단계_이름일치_시군구일치
2021-05,주식회사 씨엔에스,129866,1,13583,경기도 성남시 분당구 분당동,경기도 성남시 분당구 장안로,4113510100,4113551000,41,135,101,1,713001,그 외 기타 개인 및 가정용품 임대업,2011-12-01,,,4,1227860,0,0,(주)대신씨엔에스,4단계_이름포함_시도일치
2021-05,사천현대서비스(주),613816,2,52517,경상남도 사천시 사천읍,경상남도 사천시 사천읍 구암두문로,4824025028,4824025028,48,240,250,1,291300,기어 및 동력전달장치 제조업,2013-10-01,,2021-04-01,3,501660,0,3,사천현대서비스(주),1단계_이름일치_시군구일치
2021-05,(주)세현이엔씨,386860,2,12205,경기도 남양주시 와부읍,경기도 남양주시 와부읍 덕소로71번안길,4136025021,4136025021,41,360,250,1,999999,BIZ_NO미존재사업장,2015-04-01,2020-12-20,2020-12-20,0,0,0,0,(주)세현이엔씨,1단계_이름일치_시군구일치
2021-05,주식회사동보넥서스,264880,2,10839,경기도 파주시 파주읍,경기도 파주시 파주읍 오봉골길,4148025323,4148025323,41,480,253,1,999999,BIZ_NO미존재사업장,2015-09-01,,2020-03-13,0,0,0,0,주식회사동보넥서스,1단계_이름일치_시군구일치
2021-05,가람전기주식회사,603870,1,18298,경기도 화성시 봉담읍,경기도 화성시 봉담읍 낭내기길,4159025324,4159025300,41,590,253,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2017-11-23,,,4,911500,0,2,주식회사가람전기,2단계_이름일치_시도일치
2021-05,주식회사아바타월드,498870,2,08511,서울특별시 금천구 가산동,서울특별시 금천구 디지털로9길,1154510100,1154551000,11,545,101,1,523940,게임용구  인형 및 장난감 소매업,2019-10-14,,2021-05-01,0,0,0,0,(주)아바타월드,1단계_이름일치_시군구일치
2021-05,웰빙건설주식회사,691870,2,41904,대구광역시 중구 동인동1가,대구광역시 중구 태평로,2711010100,2711051700,27,110,101,1,703011,주거용 건물 개발 및 공급업,2020-08-01,2020-12-01,2021-01-01,0,0,0,0,웰빙건설주식회사,1단계_이름일치_시군구일치
2021-04,두루종합건설(주),210813,2,10117,경기도 김포시 풍무동,경기도 김포시 풍무로,4157010700,4157055000,41,570,107,1,451200,기타 토목 시설물 건설업,2000-11-01,,2021-02-23,0,0,0,0,두루종합건설(주),1단계_이름일치_시군구일치
2021-04,대연종합건설 주식회사,206815,1,18271,경기도 화성시 남양읍,경기도 화성시 남양읍 역골동로36번길,4159026221,4159026221,41,590,262,1,451200,기타 토목 시설물 건설업,2001-03-01,,,5,973060,0,4,대연종합건설(주),1단계_이름일치_시군구일치
2021-04,주식회사주승건설,616814,2,15324,경기도 안산시 상록구 일동,경기도 안산시 상록구 일동로,4127110100,4127151000,41,271,101,1,999999,BIZ_NO미존재사업장,2003-09-09,2019-06-01,2021-03-16,0,0,0,0,주승건설(주),1단계_이름일치_시군구일치
2021-04,지케이건설산업 주식회사,205813,1,04560,서울특별시 중구 쌍림동,서울특별시 중구 동호로,1114014700,1114059000,11,140,147,1,452101,미장  타일 및 방수 공사업,1996-10-01,,,3,607220,0,1,지케이건설산업주식회사,2단계_이름일치_시도일치
2021-04,(유)세정건설,407812,2,51778,경상남도 창원시  마산합포구 우산동,경상남도 창원시 마산합포구 현동4길,4812513800,4812551000,48,125,138,1,999999,BIZ_NO미존재사업장,2010-01-04,,2021-03-02,0,0,0,0,(유한)세정건설,1단계_이름일치_시군구일치
2021-04,(주)대동피엠에스,160870,2,51573,경상남도 창원시  성산구 성산동,경상남도 창원시 성산구 완암로,4812313200,4812357000,48,123,132,1,252904,기타 기계ㆍ장비 조립용 플라스틱제품 제조업,2019-10-07,,2021-04-01,0,0,0,0,(주)대동피엠에스,1단계_이름일치_시군구일치
2021-04,구로구청(외국인주민 재난긴급생활비 지원),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2020-08-27,,2020-11-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2021-03,(주)미광산업,613811,1,52733,경상남도 진주시 초전동,경상남도 진주시 초전북로,4817012200,4817069500,48,170,122,1,602302,일반 화물 자동차 운송업,2003-07-01,2019-01-10,,3,547540,0,1,미광산업,2단계_이름일치_시도일치
2021-03,대림기공(주),622811,2,50849,경상남도 김해시 한림면,경상남도 김해시 한림면 가동로,4825034031,4825034031,48,250,340,1, ,,1998-11-23,,2020-06-25,0,0,0,0,대림기공(주),1단계_이름일치_시군구일치
2021-03,(유)삼진주류,134810,2,15203,경기도 안산시 상록구 장하동,경기도 안산시 상록구 갯다리길,4127111500,4127161000,41,271,115,1,512252,주류 도매업,1994-06-01,,2019-11-10,0,0,0,0,(유한)삼진주류,1단계_이름일치_시군구일치
2021-03,(주)에프에스,644870,2,18577,경기도 화성시 팔탄면,경기도 화성시 팔탄면 온천로,4159036030,4159036030,41,590,360,1,289901,금속선 가공제품 제조업,2018-02-01,2020-02-01,2021-02-01,0,0,0,0,(주)청우에프에스씨,4단계_이름포함_시도일치
2021-03,주식회사에스앤디,159810,2,10940,경기도 파주시 조리읍,경기도 파주시 조리읍 장곡로,4148026224,4148026224,41,480,262,1,202200,기타 건축용 나무제품 제조업,2019-01-01,,2021-02-04,0,0,0,0,주식회사 에스앤디,2단계_이름일치_시도일치
2021-03,구로구청(코로나19사태대응공공근로),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2020-03-16,,2020-08-31,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2021-03,(주)한울건축디자인/일용/인천신정초 다목적강당 보수공사,609818,2,22002,인천광역시 연수구 송도동,인천광역시 연수구 아트센터대로97번길,2818510600,2818583000,28,185,106,1,452106,도배  실내 장식 및 내장 목공사업,2020-12-07,,2021-02-01,0,0,0,0,한울건축,4단계_이름포함_시도일치
2021-02,광승건설(주),136812,2,32982,충청남도 논산시 내동,충청남도 논산시 시민로,4423010900,4423051000,44,230,109,1,452101,미장  타일 및 방수 공사업,2001-07-07,,2021-01-01,0,0,0,0,광승건설(주),1단계_이름일치_시군구일치
2021-02,지성건설(주),304811,2,48059,부산광역시 해운대구 재송동,부산광역시 해운대구 센텀중앙로,2635010400,2635065000,26,350,104,1,452102,유리 및 창호 공사업,2002-06-01,,2020-11-17,0,0,0,0,지성건설(주),1단계_이름일치_시군구일치
2021-02,제이스씨엔에스 주식회사,106871,2,17725,경기도 평택시 도일동,경기도 평택시 도일유통길,4122010600,4122053500,41,220,106,1,452111,시설물 유지관리 공사업,2014-12-08,,2020-08-01,0,0,0,0,제이스씨엔에스주식회사,1단계_이름일치_시군구일치
2021-02,주식회사성운엔지니어링,135865,2,18487,경기도 화성시 동탄면,경기도 화성시 동탄면 동부대로,4159042032,4159042032,41,590,420,1,452104,배관 및 냉ㆍ난방 공사업,2015-01-01,,2021-01-09,0,0,0,1,주식회사성운엔지니어링,1단계_이름일치_시군구일치
2021-02,(주)블록체인오에스,279880,2,04794,서울특별시 성동구 성수동2가,서울특별시 성동구 성수일로8길,1120011500,1120069000,11,200,115,1,722000,응용 소프트웨어 개발 및 공급업,2016-03-17,,2020-11-01,0,0,0,1,(주)블록체인오에스,1단계_이름일치_시군구일치
2021-02,삼산이엔지 주식회사,415860,2,07582,서울특별시 강서구 등촌동,서울특별시 강서구 강서로,1150010200,1150053500,11,500,102,1,999999,BIZ_NO미존재사업장,2016-08-01,,2021-01-29,0,0,0,2,삼산이엔지주식회사,1단계_이름일치_시군구일치
2021-02,주식회사라인디자인,292810,2,17006,경기도 용인시 기흥구 중동,경기도 용인시 기흥구 동백3로11번길,4146311600,4146357500,41,463,116,1,749910,시각 디자인업,2017-09-01,,2020-03-01,0,0,0,0,라인디자인,2단계_이름일치_시도일치
2021-02,주식회사빠네뚜(평택점),452850,2,17855,경기도 평택시 비전동,경기도 평택시 비전2로,4122011800,4122062000,41,220,118,1,552301,제과점업,2019-03-01,,2020-08-27,5,715740,0,5,주식회사빠네뚜,1단계_이름일치_시군구일치
2021-02,주식회사빠네뚜,455810,2,31513,충청남도 아산시 온천동,충청남도 아산시 충무로,4420010100,4420051500,44,200,101,1,552301,제과점업,2019-03-01,,2020-08-27,6,858820,0,6,주식회사빠네뚜,1단계_이름일치_시군구일치
2021-02,주식회사 이노베이션,422880,1,13486,경기도 성남시 분당구 삼평동,경기도 성남시 분당구 판교로,4113510900,4113565500,41,135,109,1,730000,기타 인문 및 사회과학 연구개발업,2020-02-01,,,10,2776480,2,0,주식회사케이손아이템풀이노베이션,4단계_이름포함_시도일치
2021-02,구로구청(코로나19극복 희망 일자리),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2020-07-17,,2020-12-17,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2021-02,주식회사디티에스(DTS),880810,1,17037,경기도 용인시 처인구 모현읍,경기도 용인시 처인구 모현읍 백옥대로,4146125323,4146125023,41,461,253,1,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,2020-10-19,,,6,1136880,0,0,"주식회사디티에스DTSCo.,Ltd.",4단계_이름포함_시도일치
2021-01,(주)신우토건,622811,2,16225,경기도 수원시 영통구 이의동,경기도 수원시 영통구 대학로,4111710300,4111760000,41,117,103,1,452102,유리 및 창호 공사업,1999-01-01,,2021-01-26,0,0,0,2,(주)신우토건,1단계_이름일치_시군구일치
2021-01,（주）한국예술문화교육사업단,117818,2,10401,경기도 고양시 일산동구 장항동,경기도 고양시 일산동구 무궁화로,4128510400,4128559000,41,285,104,1,940911,기타모집수당 채권회수수당,2015-01-01,2017-02-07,2019-12-25,0,0,0,0,(주)한국예술문화교육사업단,3단계_이름포함_시군구일치
2021-01,(주)미디어그룹,774880,2,13568,경기도 성남시 분당구 이매동,경기도 성남시 분당구 양현로94번길,4113510600,4113560000,41,135,106,1,921501,광고 영화 및 비디오물 제작업,2016-03-05,,2020-12-24,0,0,0,0,주식회사더윤미디어그룹,4단계_이름포함_시도일치
2021-01,주식회사스시클라우드,586880,2,17108,경기도 용인시 기흥구 서천동,경기도 용인시 기흥구 서천로117번길,4146311000,4146355000,41,463,110,1,552104,서양식 음식점업,2016-10-01,,2020-09-01,0,0,0,0,스시클라우드,1단계_이름일치_시군구일치
2021-01,주식회사대림디앤씨,181860,2,41460,대구광역시 북구 태전동,대구광역시 북구 칠곡중앙대로,2723012600,2723073500,27,230,126,1,702001,부동산 중개 및 대리업,2018-11-01,,2021-01-01,0,0,0,0,주식회사대림디앤씨,5단계_이름일치_주소무관
2021-01,(주)인생에프엔비 기왓집 엄마밥상,391850,2,48094,부산광역시 해운대구 우동,부산광역시 해운대구 해운대로570번길,2635010500,2635050000,26,350,105,1,552101,한식 일반 음식점업,2018-11-01,,2020-12-24,0,0,0,2,(주)인생에프엔비기왓집엄마밥상,1단계_이름일치_시군구일치
2021-01,주식회사 제주문화예술경영,337870,2,63064,제주특별자치도 제주시 애월읍,제주특별자치도 제주시 애월읍 광령평화6길,5011025321,5011025321,50,110,253,1,702003,비주거용 부동산 관리업,2020-08-11,,2020-12-11,0,0,0,0,주식회사제주문화예술경영,1단계_이름일치_시군구일치
2021-01,주식회사한국그린산업,818880,2,15633,경기도 안산시 상록구 사동,경기도 안산시 상록구 선진5길,4127110300,4127152000,41,271,103,1,292902,인쇄 및 제책용 기계 제조업,2019-03-01,,2021-01-01,0,0,0,0,주식회사한국그린산업,1단계_이름일치_시군구일치
2021-01,주식회사에이에프,312815,2,31213,충청남도 천안시 동남구 풍세면,충청남도 천안시 동남구 풍세면 미죽로,4413131025,4413131025,44,131,310,1,730000,기타 인문 및 사회과학 연구개발업,2019-10-01,,2020-02-01,0,0,0,0,(주)에이에프에스,3단계_이름포함_시군구일치
2021-01,구로구청(어르신일자리사업 전담인력),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2020-01-01,,2021-01-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2021-01,제주시청(클린하우스 및 RFID 청소인력 통합관리),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2020-01-01,,2021-01-01,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2021-01,제주시청(2020년 하반기 동부매립장 재활용 선별작업),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2020-07-01,,2021-01-01,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2021-01,제주시청(2020년하반기청소행정기동반),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2020-07-01,,2021-01-01,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2021-01,제주시청(2020년 하반기 서부매립장 재활용 선별 작업),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2020-07-01,,2021-01-01,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2021-01,제주시청(쓰레기분리배출홍보요원),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2020-08-18,,2020-12-19,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2020-12,(주)주영디자인,109818,2,03453,서울특별시 은평구 응암동,서울특별시 은평구 은평로,1138010700,1138058000,11,380,107,1,452107,도배  실내 장식 및 내장 목공사업,2002-10-15,,2020-11-17,0,0,0,0,(주)주영디자인,2단계_이름일치_시도일치
2020-12,(주)로봇플러스,615815,2,50875,경상남도 김해시 진례면,경상남도 김해시 진례면 테크노밸리1로93번길,4825033030,4825033030,48,250,330,1,292901,산업용 로봇 제조업,2007-03-01,,2020-12-01,0,0,0,1,(주)로봇플러스,1단계_이름일치_시군구일치
2020-12,(주)삼성이앤지,616816,1,63182,제주특별자치도 제주시 삼도일동,제주특별자치도 제주시 서사로,5011010500,5011055000,50,110,105,1,513221,가전제품 및 부품 도매업,2007-08-01,2010-01-01,,4,597120,0,3,(주)삼성이앤지,1단계_이름일치_시군구일치
2020-12,주식회사퍼스트페이먼트,119864,1,08377,서울특별시 구로구 구로동,서울특별시 구로구 디지털로33길,1153010200,1153054000,11,530,102,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,2012-01-04,,,5,1226400,0,3,주식회사퍼스트페이먼트,1단계_이름일치_시군구일치
2020-12,(주)청송이앤씨,142815,2,17006,경기도 용인시 기흥구 중동,경기도 용인시 기흥구 동백중앙로,4146311600,4146357500,41,463,116,1,523499,페인트  창호 및 기타 건설자재 소매업,2013-01-23,,2019-01-01,0,0,0,0,청송이앤씨,5단계_이름일치_주소무관
2020-12,（주）에단,134872,2,16886,경기도 용인시 처인구 모현면,경기도 용인시 처인구 모현면 능원로,4146131027,4146131027,41,461,310,1,451200,기타 토목 시설물 건설업,2016-07-01,,2020-11-01,0,0,0,0,（주）에단,1단계_이름일치_시군구일치
2020-12,목화건설주식회사,771880,2,44673,울산광역시 남구 신정동,울산광역시 남구 봉월로60번길,3114010400,3114051000,31,140,104,1,451400,조경 건설업,2016-07-01,,2020-10-15,0,0,0,2,목화건설주식회사,1단계_이름일치_시군구일치
2020-12,헤럴드에이치알 주식회사,292870,2,06103,서울특별시 강남구 논현동,서울특별시 강남구 봉은사로47길,1168010800,1168010800,11,680,108,1,749101,임시 및 일용 인력 공급업,2017-07-03,,2020-09-11,0,0,0,1,헤럴드에이치알주식회사,2단계_이름일치_시도일치
