기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,가상_공개차수,가상_t
2024-01,주식회사구스통,454860,1,8,0,0,1861780,2017-02-06,,,응용 소프트웨어 개발 및 공급업,722000,1,28,2024년 1차,2024-08
2024-02,주식회사구스통,454860,1,8,0,1,1861780,2017-02-06,,,응용 소프트웨어 개발 및 공급업,722000,1,28,2024년 1차,2024-08
2023-06,사단법인지역정책연구원,455820,1,7,0,0,2004280,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2023-07,사단법인지역정책연구원,455820,1,7,0,0,2004280,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2023-08,사단법인지역정책연구원,455820,1,7,0,0,1964220,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2023-09,사단법인지역정책연구원,455820,1,7,0,0,1964220,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2023-10,사단법인지역정책연구원,455820,1,7,0,0,1964220,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2023-11,사단법인지역정책연구원,455820,1,7,0,0,1964220,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2023-12,사단법인지역정책연구원,455820,1,7,0,0,1964220,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-01,사단법인지역정책연구원,455820,1,7,0,2,1964220,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-02,사단법인지역정책연구원,455820,1,5,0,0,1645000,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-03,사단법인지역정책연구원,455820,1,5,0,0,1645000,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-04,사단법인지역정책연구원,455820,1,5,0,0,1645000,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-05,사단법인지역정책연구원,455820,1,5,0,0,1645000,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-06,사단법인지역정책연구원,455820,1,5,0,0,1645000,2017-01-01,,,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,749939,1,48,2024년 2차,2024-12
2024-08,(주)새봄인터내셔널,459810,1,5,4,0,1046140,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2024-09,(주)새봄인터내셔널,459810,1,6,1,1,1343140,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2024-10,(주)새봄인터내셔널,459810,1,6,1,0,1294360,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2024-11,(주)새봄인터내셔널,459810,1,7,1,0,1651300,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2024-12,(주)새봄인터내셔널,459810,1,8,1,1,1895740,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2025-01,(주)새봄인터내셔널,459810,1,7,0,0,1662560,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2025-02,(주)새봄인터내셔널,459810,1,7,0,0,1662560,2024-03-01,,,셔츠 및 블라우스 소매업,523231,1,11,2025년 1차,2025-08
2022-06,주식회사인터포,462880,1,16,2,0,4042220,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2022-07,주식회사인터포,462880,1,16,0,0,4223080,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2022-08,주식회사인터포,462880,1,16,0,1,4223080,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2022-09,주식회사인터포,462880,1,10,1,0,3211980,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,51,2023년 2차,2023-12
2022-10,주식회사인터포,462880,1,15,0,0,4063080,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2022-12,주식회사인터포,462880,1,16,1,1,4261080,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2023-01,주식회사인터포,462880,1,17,2,4,4522080,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2023-02,주식회사인터포,462880,1,15,2,1,4016120,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2023-03,주식회사인터포,462880,1,14,0,0,3728120,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2023-04,주식회사인터포,462880,1,14,0,1,3728120,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2023-05,주식회사인터포,462880,1,13,0,0,3450020,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,42,2023년 2차,2023-12
2023-06,주식회사인터포,462880,1,14,1,1,3684020,2016-05-01,,,응용 소프트웨어 개발 및 공급업,722000,1,51,2023년 2차,2023-12
2023-02,주식회사원스아더,464810,1,8,8,2,1919700,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-03,주식회사원스아더,464810,1,6,0,0,1523700,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-04,주식회사원스아더,464810,1,6,0,0,1523700,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-05,주식회사원스아더,464810,1,6,0,1,1523700,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-06,주식회사원스아더,464810,1,5,0,0,1298700,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-07,주식회사원스아더,464810,1,6,1,0,1496700,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-08,주식회사원스아더,464810,1,6,0,0,1478860,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-09,주식회사원스아더,464810,1,6,0,0,1478860,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-10,주식회사원스아더,464810,1,6,0,0,1478860,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-11,주식회사원스아더,464810,1,6,0,0,1046320,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-12,주식회사원스아더,464810,1,6,0,2,1046320,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2024-01,주식회사원스아더,464810,1,4,0,0,637100,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2024-02,주식회사원스아더,464810,1,4,0,0,637100,2022-12-01,,,전자상거래 소매업,525101,1,11,2024년 1차,2024-08
2023-02,주식회사 사이언쌤,464860,1,3,0,1,747520,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-03,주식회사 사이언쌤,464860,1,3,1,0,685700,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-04,주식회사 사이언쌤,464860,1,3,0,0,685700,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-05,주식회사 사이언쌤,464860,1,3,0,0,685700,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-06,주식회사 사이언쌤,464860,1,3,0,0,685700,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-07,주식회사 사이언쌤,464860,1,3,0,0,685700,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-08,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-09,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-10,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-11,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2023-12,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2024-01,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2024-02,주식회사 사이언쌤,464860,1,3,0,0,747800,2018-04-01,,,의료 기기 도매업,515080,1,41,2024년 1차,2024-08
2022-06,(주)히팅온,464880,1,3,0,0,886580,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2022-07,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2022-08,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2022-09,(주)히팅온,464880,1,3,0,0,1165580,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2022-10,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2022-12,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2023-01,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2023-02,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2023-03,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2023-04,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2023-05,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2023-06,(주)히팅온,464880,1,3,0,0,989000,2020-07-01,,,절연 코드세트 및 기타 도체 제조업,313002,1,28,2023년 2차,2023-12
2022-06,주식회사피쉬케어,464880,1,9,0,0,1928140,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2022-07,주식회사피쉬케어,464880,1,9,0,0,2163220,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2022-08,주식회사피쉬케어,464880,1,11,2,1,2379220,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2022-09,주식회사피쉬케어,464880,1,9,1,0,2594940,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2022-10,주식회사피쉬케어,464880,1,11,0,0,2379220,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2022-12,주식회사피쉬케어,464880,1,11,0,0,2379220,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2023-01,주식회사피쉬케어,464880,1,11,0,3,2379220,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2023-02,주식회사피쉬케어,464880,1,8,0,0,1857500,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2023-03,주식회사피쉬케어,464880,1,8,0,0,1857500,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2023-04,주식회사피쉬케어,464880,1,8,0,0,1857500,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2023-05,주식회사피쉬케어,464880,1,8,0,0,1857500,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2023-06,주식회사피쉬케어,464880,1,8,0,0,1857500,2016-10-01,,,기타 인문 및 사회과학 연구개발업,730000,1,50,2023년 2차,2023-12
2024-02,주식회사영우에이피티,465870,1,4,0,0,1313520,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-03,주식회사영우에이피티,465870,1,4,0,0,1313520,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-04,주식회사영우에이피티,465870,1,4,0,0,1313520,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-05,주식회사영우에이피티,465870,1,5,1,0,1499820,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-06,주식회사영우에이피티,465870,1,5,0,0,1499820,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-07,주식회사영우에이피티,465870,1,5,0,0,1499820,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-08,주식회사영우에이피티,465870,1,5,0,0,1502900,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-09,주식회사영우에이피티,465870,1,5,0,0,1502900,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-10,주식회사영우에이피티,465870,1,5,0,0,1502900,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-11,주식회사영우에이피티,465870,1,5,0,0,1502900,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2024-12,주식회사영우에이피티,465870,1,5,0,0,1502900,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2025-01,주식회사영우에이피티,465870,1,5,0,1,1502900,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2025-02,주식회사영우에이피티,465870,1,4,0,0,1316600,2022-06-01,,,컨베이어 장치 제조업,291504,1,41,2025년 1차,2025-08
2023-06,유한회사신화정밀,466810,1,3,0,0,602100,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2023-07,유한회사신화정밀,466810,1,3,0,0,602100,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2023-08,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2023-09,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2023-10,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2023-11,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2023-12,유한회사신화정밀,466810,1,4,1,0,823940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2024-01,유한회사신화정밀,466810,1,4,0,0,823940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2024-02,유한회사신화정밀,466810,1,4,0,1,823940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2024-03,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2024-04,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2024-05,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2024-06,유한회사신화정밀,466810,1,3,0,0,598940,2019-04-01,,,금속 절삭기계 제조업,292202,1,46,2024년 2차,2024-12
2022-02,주식회사아비요리퍼블릭,466810,1,3,0,0,310860,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-03,주식회사아비요리퍼블릭,466810,1,3,0,0,310860,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-04,주식회사아비요리퍼블릭,466810,1,3,0,0,310860,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-05,주식회사아비요리퍼블릭,466810,1,3,0,0,310860,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-06,주식회사아비요리퍼블릭,466810,1,3,0,0,310860,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-07,주식회사아비요리퍼블릭,466810,1,4,1,1,480300,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-08,주식회사아비요리퍼블릭,466810,1,3,0,0,309940,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-09,주식회사아비요리퍼블릭,466810,1,6,0,0,2089060,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-10,주식회사아비요리퍼블릭,466810,1,3,0,0,309940,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-12,주식회사아비요리퍼블릭,466810,1,4,1,0,548440,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2023-01,주식회사아비요리퍼블릭,466810,1,4,0,0,548440,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2023-02,주식회사아비요리퍼블릭,466810,1,4,0,0,548440,2016-04-28,,,응용 소프트웨어 개발 및 공급업,722000,1,11,2023년 1차,2023-08
2022-02,주식회사케이레이션,466870,1,3,1,0,567000,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2022-03,주식회사케이레이션,466870,1,3,0,1,567000,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2022-08,주식회사케이레이션,466870,1,4,2,0,740520,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2022-09,주식회사케이레이션,466870,1,6,0,0,1166020,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2022-10,주식회사케이레이션,466870,1,4,0,1,740520,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2022-12,주식회사케이레이션,466870,1,3,0,0,572400,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2023-01,주식회사케이레이션,466870,1,4,1,0,752400,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2023-02,주식회사케이레이션,466870,1,4,0,0,752400,2021-11-01,,,전자상거래 소매업,525101,1,41,2023년 1차,2023-08
2023-06,동해해솔학교,467830,1,19,0,0,3969720,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2023-07,동해해솔학교,467830,1,19,0,1,3969720,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2023-08,동해해솔학교,467830,1,18,0,6,3918120,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2023-09,동해해솔학교,467830,1,12,0,4,3405120,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2023-10,동해해솔학교,467830,1,19,11,1,3671160,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2023-11,동해해솔학교,467830,1,19,1,1,3671160,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2023-12,동해해솔학교,467830,1,19,1,4,3797880,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-01,동해해솔학교,467830,1,15,0,7,3233860,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-02,동해해솔학교,467830,1,8,0,0,2413420,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-03,동해해솔학교,467830,1,8,0,3,2413420,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-04,동해해솔학교,467830,1,9,4,2,2892400,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-05,동해해솔학교,467830,1,7,0,0,2626900,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-06,동해해솔학교,467830,1,15,8,1,3544900,2022-03-01,,,BIZ_NO미존재사업장,999999,1,51,2024년 2차,2024-12
2024-02,제주흑우 주식회사,467880,1,6,1,2,1521900,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-03,제주흑우 주식회사,467880,1,5,1,2,1233900,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-04,제주흑우 주식회사,467880,1,3,0,0,783000,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-05,제주흑우 주식회사,467880,1,3,0,0,783000,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-06,제주흑우 주식회사,467880,1,3,0,0,783000,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-07,제주흑우 주식회사,467880,1,3,0,1,783000,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-08,제주흑우 주식회사,467880,1,3,1,0,786240,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2024-09,제주흑우 주식회사,467880,1,4,1,3,993240,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2025-02,제주흑우 주식회사,467880,1,3,1,2,748700,2023-04-05,,,한식 일반 음식점업,552101,1,50,2025년 1차,2025-08
2022-08,주식회사야참푸드,468880,1,3,3,0,510740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2022-09,주식회사야참푸드,468880,1,4,0,0,679840,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2022-10,주식회사야참푸드,468880,1,4,0,1,690740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2022-12,주식회사야참푸드,468880,1,4,1,0,690740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-01,주식회사야참푸드,468880,1,4,0,1,690740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-02,주식회사야참푸드,468880,1,4,1,0,690740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-03,주식회사야참푸드,468880,1,4,0,1,690740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-04,주식회사야참푸드,468880,1,3,0,1,510740,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-05,주식회사야참푸드,468880,1,3,1,0,515240,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-06,주식회사야참푸드,468880,1,4,1,0,686240,2022-07-01,,,기타 가공식품 도매업,512280,1,41,2023년 2차,2023-12
2023-06,주식회사 아이리포,469810,1,6,0,0,1672920,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-07,주식회사 아이리포,469810,1,6,0,0,1672920,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-08,주식회사 아이리포,469810,1,6,0,0,1793940,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-09,주식회사 아이리포,469810,1,8,2,0,2108940,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-10,주식회사 아이리포,469810,1,10,2,0,2540940,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-11,주식회사 아이리포,469810,1,10,0,1,2527880,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-12,주식회사 아이리포,469810,1,9,0,0,2302880,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2024-01,주식회사 아이리포,469810,1,9,0,0,2302880,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2024-02,주식회사 아이리포,469810,1,9,0,0,2302880,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2024-03,주식회사 아이리포,469810,1,9,0,0,2302880,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2024-04,주식회사 아이리포,469810,1,9,0,2,2302880,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2024-05,주식회사 아이리포,469810,1,7,0,0,2154940,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2024-06,주식회사 아이리포,469810,1,7,0,0,2154940,2020-06-05,,,기타 교육지원 서비스업,930915,1,11,2024년 2차,2024-12
2023-04,주식회사와이에스미트,469810,1,5,3,0,905740,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-05,주식회사와이에스미트,469810,1,5,0,1,905740,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-06,주식회사와이에스미트,469810,1,4,0,0,754900,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-07,주식회사와이에스미트,469810,1,4,0,0,754900,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-08,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-09,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-10,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-11,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2023-12,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2024-01,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2024-02,주식회사와이에스미트,469810,1,4,0,0,806200,2018-10-01,,,육류 도매업,512223,1,41,2024년 1차,2024-08
2024-02,주식회사쌍용크레인,470870,1,4,0,0,1143860,2015-08-11,,,건설장비 운영업,453000,1,44,2025년 1차,2025-08
2024-03,주식회사쌍용크레인,470870,1,4,0,0,1143860,2015-08-11,,,건설장비 운영업,453000,1,44,2025년 1차,2025-08
2024-04,주식회사쌍용크레인,470870,1,4,0,0,1143860,2015-08-11,,,건설장비 운영업,453000,1,44,2025년 1차,2025-08
2024-05,주식회사쌍용크레인,470870,1,4,0,0,1143860,2015-08-11,,,건설장비 운영업,453000,1,44,2025년 1차,2025-08
