shap_turnover_avg_12m,shap_turnover_avg_3m,shap_turnover_max_12m,shap_turnover_std_12m,shap_emp_change_3m,shap_emp_change_6m,shap_emp_change_12m,shap_salary_avg_12m,shap_salary_last,shap_salary_change_6m,shap_salary_change_12m,shap_replacement_avg_12m,shap_replacement_avg_3m,shap_replacement_min_12m,shap_salary_drop_consecutive,shap_turnover_momentum,shap_zero_emp_months,shap_emp_volatility,shap_log_emp_count,shap_firm_age_months,shap_industry_death_rate_2023,shap_sido_code,shap_industry_category,shap_imputed_months_count,shap_imputed_ratio,shap_has_missing_recent_3m,business_id,label,source_business
0.3576542234344587,0.1301208317477536,0.4019226084168253,0.041602878964656684,0.08497345914626872,0.02633179420045789,-0.17720682411021635,-0.058728146117411416,0.14406360880477015,0.28469380266192834,-0.35612103567423287,-0.05421378858148176,-0.010013243208923845,-0.17421774846248567,0.046362556542156694,0.13786200194677806,0.006153412883079349,0.13654469340206044,-0.017316757974818683,0.07954374823551236,0.10468810870969034,0.7055971711173076,0.2864677402706768,0.037826899750096885,-0.009616239573735648,0.7587210282396321,POS_대경건설_2023년 1차_shift-2,1,POS_대경건설_2023년 1차
0.4244949193087491,0.21893807615608557,0.36204580712671514,0.09423445329851948,-0.010151698736671285,0.018899612579572712,0.09814486100130389,-0.03051611443594971,0.16943064704951355,0.02168831289283545,0.10594930069195581,-0.12187593410592011,0.0816192358131513,-0.09953623227367954,0.047813323547451124,0.1918600461169199,0.006153412883079349,0.15649630517723323,-0.020968080340841255,0.19623376014080054,0.12783031791123403,0.7812962446705235,0.2821203524878449,0.02663625743106192,-0.007059899522485496,0.9589770371143084,POS_대경건설_2023년 1차_shift-1,1,POS_대경건설_2023년 1차
0.3789599200766644,0.12769298012739455,0.2979102074894281,-0.007873685347050286,-0.006191612161979476,0.012139900491379278,0.21675904093332948,0.001966025373660523,0.11457284873132915,0.3573375193323606,0.02506945383118479,-0.08428269872308983,-0.0010279023262788087,-0.14621226400417023,0.01567155749369153,0.09562850095959342,0.00740518567284774,0.1816851555695394,0.04145038780407869,0.22983308818357595,0.13899189692283997,0.786998159024724,0.33275107705681967,0.02096662825353568,-0.009207689679852159,-0.18200966571746988,POS_대경건설_2023년 1차_shift+0,1,POS_대경건설_2023년 1차
0.44072698105118074,0.2145094374517928,0.26187225827249894,-0.03504118349781583,-0.004642655115050777,-0.07703890357816741,0.19870230346090892,0.017412886217259664,0.11762761369094862,-0.08459323483898494,0.04199777579440471,-0.09735081715921362,0.010906273619821777,-0.10354197498157056,0.005666903906671567,0.07443250536391131,0.006153412883079349,0.1388143653334965,0.013765897951731837,0.25932110904868527,0.1437776940538031,0.7082717158091691,0.3131392749058212,0.012633650033001187,-0.009207689679852159,-0.16658882265439293,POS_대경건설_2023년 1차_shift+1,1,POS_대경건설_2023년 1차
0.3701799918643835,0.11132255106990781,0.2855837580933487,-0.056474779005545074,-0.008250565910705583,0.009561965151709663,0.22337362202011807,-0.054571639513035786,0.047419431749953354,0.24994228647310038,-0.10240022469949109,-0.0299309701335183,0.009145081084757993,-0.15307240766011415,0.0061686064043458035,0.08926545313342299,0.006637349775499722,0.0646980529594627,0.033582530697655474,0.22335513961653225,0.1351826075659067,0.8324098644453798,0.31244920962006695,0.02051669149769323,-0.009072659007838393,-0.16602579112013774,POS_대경건설_2023년 1차_shift+2,1,POS_대경건설_2023년 1차
0.24760730644156703,0.08019015093642651,0.2772200400894997,-0.0332038623448295,-0.020842015709224414,0.023908038160949455,0.011806808493974674,0.27278288339188883,0.15990758158792695,0.041937945957635434,0.14741542912483227,-0.11359208483649706,-0.001473260172995497,1.0321994664509546,0.002922615088367074,0.12619287950027233,0.006341177359429551,-0.05353233523346516,0.07661983536970972,-0.12314942552896094,0.0594542757247056,-0.057552958448971306,0.34118622502528345,-0.0418042145474872,0.018819512494637158,-0.1823608084788286,POS_e-어도참치구로구청점_2024년 1차_shift-2,1,POS_e-어도참치구로구청점_2024년 1차
0.14137998832638346,-0.059640524296669266,0.217171749125079,0.006605403702891087,-0.021146137450918506,0.03586704973238031,0.07985822012855978,0.15710989890475716,0.08058783332340046,0.11486731454847351,0.3814094714776871,-0.08820523401256854,-0.04650543800943982,0.9861606612111876,0.0009505569029630862,-0.21331167167750512,0.009272510808686492,-0.03524856541674865,0.04334322487678371,0.06635713830479797,0.008772935832303933,-0.07282736146467668,0.39604711290849054,-0.003332533765510138,0.021097813760332675,-0.16691285112976306,POS_e-어도참치구로구청점_2024년 1차_shift-1,1,POS_e-어도참치구로구청점_2024년 1차
0.18326066939479124,-0.017478245883225437,0.18281494357818015,0.024154639586221317,-0.021123903981283054,-0.02684126507377564,0.20609176636821408,0.11713964109408934,0.08976632759043121,0.06538903203069184,0.3666348942875857,-0.017797636282600195,-0.022793463423194243,1.030149050770654,0.012950530468730433,-0.4043619044013503,0.009172030675999646,-0.31017022558451324,0.045458702615897045,0.12236607919589804,0.0719043748845481,-0.16638996205532014,0.332828882193771,-0.007286778562661578,0.018254091450593268,-0.18285503264499728,POS_e-어도참치구로구청점_2024년 1차_shift+0,1,POS_e-어도참치구로구청점_2024년 1차
0.18321135771181324,-0.017478245883225437,0.2043983994810068,0.01712414588506235,0.007898249819215872,-0.02793582845138743,0.21116036730635906,0.10184158431774776,0.08601718024648021,0.08802632015964784,0.4150678155710343,-0.040465646151602475,-0.1470423601999051,1.0128559092662044,0.01403966780141225,-0.3300258160633911,0.009172030675999646,-0.018082374973240053,0.03949996974519488,0.12287286306283171,0.08194684433906388,-0.10682869876426583,0.39172607898068146,-0.005463643078843178,0.02011221916991275,-0.1791886068737147,POS_e-어도참치구로구청점_2024년 1차_shift+1,1,POS_e-어도참치구로구청점_2024년 1차
0.14650831177473198,-0.036618458627628504,0.3159351078883245,0.014583706239689662,-0.01795919308184684,0.014195696892668417,0.062005607559826294,0.30722515341626305,0.1638841391849296,-0.11143552180943318,0.2633798516366335,-0.07820022971301517,-0.15652486981821082,0.8525020252513785,0.014115435937524535,0.08908242105032903,0.006341177359429551,-0.07195816443576893,0.07187671449163588,-0.20571473860195702,0.08385337354980471,-0.04441522662727211,0.33847595369026096,-0.036824811790094385,0.018819512494637158,-0.17342823085183726,POS_e-어도참치구로구청점_2024년 1차_shift+2,1,POS_e-어도참치구로구청점_2024년 1차
